id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
321110,,,,BACKGROUND,sprites/juqing_lifu2,,,MUSIC,music/xiongzhuang1,open,,ACTOR_SPINE_ANIMATION,211,angry,,LIGHT_ACTOR,211,,,NAME,李萧然,,,SUBTITLE,敢在我的眼皮底下耍花样？吃了熊心豹子胆！,soundeffects/lixiaoran2,,,,,,,,,,,
321111,,,,BACKGROUND,sprites/juqing_lifu2,,,MUSIC,music/xiongzhuang1,open,,ACTOR_SPINE_ANIMATION,211,smile,,LIGHT_ACTOR,211,,,NAME,李萧然,,,SUBTITLE,虽然你是庶出，但依然是我李家的子嗣。,soundeffects/lixiaoran3,,,,,,,,,,,
321112,,,,BACKGROUND,sprites/juqing_lifu2,,,MUSIC,music/xiongzhuang1,open,,ACTOR_SPINE_ANIMATION,211,sad,,LIGHT_ACTOR,211,,,NAME,李萧然,,,SUBTITLE,哎。。。要是我走了这个家肯定要垮呀！,soundeffects/lixiaoran4,,,,,,,,,,,
321201,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,sad,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,整日在这高楼上看到的景象，究竟是些什么？,soundeffects/taizifei_hanxuan1,,,,,,,,,,,
321202,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,smile,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,如果你能和浚儿做朋友就好了。,soundeffects/taizifei_hanxuan2,,,,,,,,,,,
321203,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,frown,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,任何时候都不要为不值得的人、不值得的事浪费心思。,soundeffects/taizifei_xieli1,,,,,,,,,,,
321204,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,smile,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,你可要想清楚了，送出去就拿不回来了。,soundeffects/taizifei_xieli2,,,,,,,,,,,
321205,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,frown,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,头……怎么有点晕晕的，来，快扶我一下。,soundeffects/taizifei_tiaoxi1,,,,,,,,,,,
321206,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,shy,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,你、你想干什么？,soundeffects/taizifei_tiaoxi2,,,,,,,,,,,
321207,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,smile,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,陪我四处逛逛，顺便透透气，怎么样？,soundeffects/taizifei_hanxuan3,,,,,,,,,,,
321208,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,smile,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,浚儿也能像你一样经常陪着我就好了。,soundeffects/taizifei_xieli3,,,,,,,,,,,
321209,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,frown,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,因利相聚，必会为利而散。,soundeffects/taizifei1,,,,,,,,,,,
321210,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,sad,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,费尽心机所争夺的，也许只是别人眼中的一根草。,soundeffects/taizifei2,,,,,,,,,,,
321211,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,smile,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,与其心里敬佩,，不如自己成为那样的人。,soundeffects/taizifei3,,,,,,,,,,,
321212,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,212,smile,,LIGHT_ACTOR,212,,,NAME,太子妃,,,SUBTITLE,嗯？感觉我们俩好像很有缘分。,soundeffects/taizifei4,,,,,,,,,,,
321301,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,在皇上眼里，我这个昭仪和那些丫鬟，究竟有什么不同呢？,soundeffects/lvzhaoyi_hanxuan1,,,,,,,,,,,
321302,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,女人老了，就像是被烧干的水，男人看一眼锅就走了。,soundeffects/lvzhaoyi_hanxuan2,,,,,,,,,,,
321303,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,第一次，有人送此物给我……,soundeffects/lvzhaoyi_xieli1,,,,,,,,,,,
321304,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,你若想要富贵，我倒是可以帮你。,soundeffects/lvzhaoyi_xieli2,,,,,,,,,,,
321305,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,皇上又去别的姐妹那了吧……,soundeffects/lvzhaoyi_tiaoxi1,,,,,,,,,,,
321306,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,即便锦衣玉食，这双手也还是会变皱。,soundeffects/lvzhaoyi_tiaoxi2,,,,,,,,,,,
321307,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,我想继续听你说说，那些宫外的趣事。,soundeffects/lvzhaoyi_hanxuan3,,,,,,,,,,,
321308,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,要是能亲自去买这些，该多好。,soundeffects/lvzhaoyi_xieli3,,,,,,,,,,,
321309,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,宫墙虽高，却高不过人心。,soundeffects/lvzhaoyi1,,,,,,,,,,,
321310,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,触犯皇家的威严，理应问斩。,soundeffects/lvzhaoyi2,,,,,,,,,,,
321311,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,在这深宫幽苑，今日穿上这金缕衣，或许明日便披上了蓑衣袄。,soundeffects/lvzhaoyi3,,,,,,,,,,,
321312,,,,BACKGROUND,sprites/juqing_gongzhufu1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,213,smile,,LIGHT_ACTOR,213,,,NAME,吕昭仪,,,SUBTITLE,得非所愿，愿非所得。,soundeffects/lvzhaoyi4,,,,,,,,,,,
321401,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,看到你，就有种莫名的安心。,soundeffects/zhoushi_hanxuan1,,,,,,,,,,,
321402,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,好想看看贾逵写的《酒令》，只可惜一直找不到。,soundeffects/zhoushi_hanxuan2,,,,,,,,,,,
321403,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,这次又是些什么好东西？快让我瞧瞧。,soundeffects/zhoushi_xieli1,,,,,,,,,,,
321404,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,你每次送东西来，我都很开心。,soundeffects/zhoushi_xieli2,,,,,,,,,,,
321405,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,能不能留下来，陪我喝一杯。,soundeffects/zhoushi_tiaoxi1,,,,,,,,,,,
321406,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,这杯酒敬你，啊……已经被我喝完了。,soundeffects/zhoushi_tiaoxi2,,,,,,,,,,,
321407,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,放心吧，今天的酒杯里可满当着呢。,soundeffects/zhoushi_hanxuan3,,,,,,,,,,,
321408,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,我们的关系继续下去……会怎么样呢？,soundeffects/zhoushi_xieli3,,,,,,,,,,,
321409,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,我在想什么，你们不必知道。,soundeffects/zhoushi1,,,,,,,,,,,
321410,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,你知道我在想什么吗？,soundeffects/zhoushi2,,,,,,,,,,,
321411,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,你若坦然，这日子便也过的坦然。,soundeffects/zhoushi3,,,,,,,,,,,
321412,,,,BACKGROUND,sprites/juqing_yuanlin,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,214,smile,,LIGHT_ACTOR,214,,,NAME,周氏,,,SUBTITLE,在这宫里面，想要升，得猜中皇上的心思；想要活，就得猜中其她女人的心思。,soundeffects/zhoushi4,,,,,,,,,,,
321501,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,你，不过来帮人家揉揉肩吗？呵呵，当然是逗你玩的。,soundeffects/wenshi_hanxuan1,,,,,,,,,,,
321502,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,像我这种放浪的女人，一定很招人厌吧。,soundeffects/wenshi_hanxuan2,,,,,,,,,,,
321503,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,人靠衣裳马靠鞍。,soundeffects/wenshi_xieli1,,,,,,,,,,,
321504,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,诉你所思，思你所爱。,soundeffects/wenshi_xieli2,,,,,,,,,,,
321505,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,怎么？想看我这一件下面，是什么吗？,soundeffects/wenshi_tiaoxi1,,,,,,,,,,,
321506,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,珍珠玉帛加身，三魂七魄不剩。,soundeffects/wenshi_tiaoxi2,,,,,,,,,,,
321507,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,好久没听曲了，你能唱一首吗？,soundeffects/wenshi_hanxuan3,,,,,,,,,,,
321508,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,今天，你能不能留在这陪我多说几句。,soundeffects/wenshi_xieli3,,,,,,,,,,,
321509,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,有利用价值的人才能活下去。,soundeffects/wenshi1,,,,,,,,,,,
321510,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,花入水无踪，斜阳落匆匆。,soundeffects/wenshi2,,,,,,,,,,,
321511,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,女人哪能不爱美，爱美才能不受罪。,soundeffects/wenshi3,,,,,,,,,,,
321512,,,,BACKGROUND,sprites/juqing_qinglou1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,215,smile,,LIGHT_ACTOR,215,,,NAME,温氏,,,SUBTITLE,来见我的？有什么意义吗？,soundeffects/wenshi4,,,,,,,,,,,
321601,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,来来来，娘给你剥个橘子吃。,soundeffects/tanshi_hanxuan1,,,,,,,,,,,
321602,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,这天要凉了，还是加床被子才是。,soundeffects/tanshi_hanxuan2,,,,,,,,,,,
321603,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,这么多……我怎么用得完啊。,soundeffects/tanshi_xieli1,,,,,,,,,,,
321604,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,你现在对娘这么好，可当初……哎……,soundeffects/tanshi_xieli2,,,,,,,,,,,
321605,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,呵呵，多好的孩子啊。,soundeffects/tanshi_tiaoxi1,,,,,,,,,,,
321606,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,这种快乐的日子，还能维持多久呢？,soundeffects/tanshi_tiaoxi2,,,,,,,,,,,
321607,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,在我眼里，永远都是我的好孩子。,soundeffects/tanshi_hanxuan3,,,,,,,,,,,
321608,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,可以的话，娘想抱抱你。,soundeffects/tanshi_xieli3,,,,,,,,,,,
321609,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,这天下什么时候才能太平啊。,soundeffects/tanshi1,,,,,,,,,,,
321610,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,女人的命，向来都是轮不到自己做主。,soundeffects/tanshi2,,,,,,,,,,,
321611,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,作父母的，不图别的，只图个子女平安罢了。,soundeffects/tanshi3,,,,,,,,,,,
321612,,,,BACKGROUND,sprites/juqing_xiyiju1,,,MUSIC,music/richang1,open,,ACTOR_SPINE_ANIMATION,216,smile,,LIGHT_ACTOR,216,,,NAME,谈氏,,,SUBTITLE,多俊的孩子啊，快来让我看看。,soundeffects/tanshi4,,,,,,,,,,,
321701,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,嗯……我刚刚在墙角发现了一个狗洞，我试过了，人是钻不进来的。,soundeffects/juntao_hanxuan1,,,,,,,,,,,
321702,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,为了您的安全，请允许我晚上在您房间待着。,soundeffects/juntao_hanxuan2,,,,,,,,,,,
321703,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,这东西，不是给小女孩用的吗？,soundeffects/juntao_xieli1,,,,,,,,,,,
321704,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,哦！这东西，捆起来当靶子刚刚好。,soundeffects/juntao_xieli2,,,,,,,,,,,
321705,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,请您专心练剑，不要做多余的事。,soundeffects/juntao_tiaoxi1,,,,,,,,,,,
321706,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,不能急……不能躁……面前的是主子，不能打。,soundeffects/juntao_tiaoxi2,,,,,,,,,,,
321707,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,好想找人试剑……嗯？这不是有个现成的主人吗？,soundeffects/juntao_hanxuan3,,,,,,,,,,,
321708,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,如果拒绝的话，就太失礼了。,soundeffects/juntao_xieli3,,,,,,,,,,,
321709,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,明年今日，就是你的忌日。,soundeffects/juntao1,,,,,,,,,,,
321710,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,放心吧主人，君桃会一直保护你的。,soundeffects/juntao2,,,,,,,,,,,
321711,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,你这个人，有趣！我喜欢！,soundeffects/juntao3,,,,,,,,,,,
321712,,,,BACKGROUND,sprites/juqing_jiedao2,,,MUSIC,music/beiliang,open,,ACTOR_SPINE_ANIMATION,217,smile,,LIGHT_ACTOR,217,,,NAME,君桃,,,SUBTITLE,男、男人？你说说，我哪里像男人了！,soundeffects/juntao4,,,,,,,,,,,
321801,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,frown,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,白芷能感觉到，主人的眼里，有一种无法言喻的哀愁。,soundeffects/baizhi_hanxuan1,,,,,,,,,,,
321802,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,sad,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,主人……如果有什么不开心的，尽管告诉白芷吧！,soundeffects/baizhi_hanxuan2,,,,,,,,,,,
321803,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,smile,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,白芷最喜欢主人了！,soundeffects/baizhi_xieli1,,,,,,,,,,,
321804,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,angry,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,这、这些东西……主人你又乱花银子了！,soundeffects/baizhi_xieli2,,,,,,,,,,,
321805,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,smile,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,主人猜猜，今天的午膳会是什么？,soundeffects/baizhi_tiaoxi1,,,,,,,,,,,
321806,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,smile,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,嘿嘿，主人想要白芷做什么，白芷一定照办。,soundeffects/baizhi_tiaoxi2,,,,,,,,,,,
321807,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,smile,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,主人、主人！我们接下来干什么啊！,soundeffects/baizhi_hanxuan3,,,,,,,,,,,
321808,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,sad,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,对、对白芷来说，这太贵重了。,soundeffects/baizhi_xieli3,,,,,,,,,,,
321809,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,shy,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,白芷这辈子就只有一个愿望，就是服侍主人。,soundeffects/baizhi1,,,,,,,,,,,
321810,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,frown,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,唔……主人要的剑是这把呢，还是这把呢……,soundeffects/baizhi2,,,,,,,,,,,
321811,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,smile,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,今天阳光真好，开心开心！,soundeffects/baizhi3,,,,,,,,,,,
321812,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,218,frown,,LIGHT_ACTOR,218,,,NAME,白芷,,,SUBTITLE,甜的和咸的，拌在一起真的会好吃吗？,soundeffects/baizhi4,,,,,,,,,,,
321901,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,sad,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,如果紫烟哪天死了，希望能化成一缕青烟。,soundeffects/ziyan_hanxuan1,,,,,,,,,,,
321902,,,,BACKGROUND,sprites/juqing_lifu4,,,MUSIC,soundeffects/Chirping,open,,ACTOR_SPINE_ANIMATION,219,smile,,LIGHT_ACTOR,219,,,NAME,紫烟,,,SUBTITLE,天上的云，白白的，飘来飘去的，好好看。,soundeffects/ziyan_hanxuan2,,,,,,,,,,,
