id,scene,begin_battle_plot,start_battle_plot,end_battle_win_plot,end_battle_lose_plot,battle_background,type,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,left_helper.actors.actor,left_helper.actors.row,left_helper.actors.col,left_helper.actors.boss,right_helper.actors.actor,right_helper.actors.row,right_helper.actors.col,right_helper.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,heros.actors.actor,heros.actors.row,heros.actors.col,heros.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,monsters.actors.actor,monsters.actors.row,monsters.actors.col,monsters.actors.boss,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,win_conditions.conditions.type,win_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,lose_conditions.conditions.type,lose_conditions.conditions.arg,win_conditions.reserved,round_events.round,round_events.type,round_events.arg,round_events.round,round_events.type,round_events.arg,recommand_zhanli
50,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129,1,2,,1129,1,3,,1129,2,3,,1130,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,34540
51,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1131,2,2,,1131,2,3,,1132,3,2,,1133,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,34540
52,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1134,1,2,,1134,3,2,,1135,1,3,,1135,3,3,,1136,2,3,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,45050
53,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137,1,2,,1137,3,2,,1138,1,3,,1139,3,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,37690
54,NewBattleScene,,,,,prefabs/zhandou_lifu2,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,1,2,,1140,3,2,,1141,1,3,,1142,3,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,38600
55,NewBattleScene,,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1143,1,2,,1144,2,2,,1145,3,2,,1146,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,38600
56,NewBattleScene,,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1147,1,2,,1147,2,2,,1148,3,2,,1149,1,3,,1150,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,48250
57,NewBattleScene,,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,1,2,,1151,3,2,,1152,1,3,,1153,3,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,39450
58,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1154,1,2,,1154,3,2,,1155,2,2,,1156,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,39450
59,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1157,2,2,,1158,3,2,,1158,2,3,,1159,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,39450
60,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1160,1,2,,1160,3,2,,1161,1,3,,1161,3,3,,1162,2,3,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,51450
61,NewBattleScene,1170,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163,1,2,,1163,2,2,,1163,1,3,,1164,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,42250
62,NewBattleScene,,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1165,1,2,,1165,2,2,,1165,1,3,,1166,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,42250
63,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167,1,2,,1167,3,2,,1168,1,3,,1169,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,42250
64,NewBattleScene,1180,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1170,1,2,,1171,2,2,,1172,3,2,,1173,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,42250
65,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1174,2,2,,1174,1,3,,1174,2,3,,1175,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,42210
66,NewBattleScene,,,,,prefabs/zhandou_lifu1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1176,2,2,,1177,3,2,,1178,1,3,,1178,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,42210
67,NewBattleScene,,,,,prefabs/zhandou_lifu2,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179,2,2,,1179,3,2,,1179,1,3,,1180,2,3,TRUE,1181,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,56370
68,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182,1,2,,1182,1,3,,1183,2,2,,1184,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,46190
69,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1185,2,2,,1185,1,3,,1185,2,3,,1186,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,47190
70,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,2,2,,1187,1,3,,1187,2,3,,1188,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,47190
71,NewBattleScene,,,,,prefabs/zhandou_yuanziyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,1,2,,1189,3,2,,1189,1,3,,1189,3,3,,1190,2,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,58990
72,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,1,2,,1192,2,2,,1193,3,2,,1194,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,48150
73,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1195,3,2,,1196,1,3,,1196,3,3,,1197,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,48150
74,NewBattleScene,1280,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1198,2,2,,1199,3,2,,1200,1,3,,1201,2,3,TRUE,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,50560
75,NewBattleScene,1360,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1202,1,2,,1202,2,2,,1202,1,3,,1203,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,49330
76,NewBattleScene,,,,,prefabs/zhandou_senlinyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1204,1,2,,1205,2,2,,1206,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,39580
77,NewBattleScene,,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1207,1,2,,1207,3,2,,1208,1,3,,1209,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,52780
78,NewBattleScene,,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1210,2,2,,1210,1,3,,1210,2,3,,1211,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,52780
79,NewBattleScene,,,,,prefabs/zhandou_yuanzibaitian,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1212,1,2,,1212,3,2,,1212,1,3,,1213,2,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,54040
80,NewBattleScene,,,,,prefabs/zhandou_tingtailouge,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214,1,2,,1215,2,2,,1216,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,40530
81,NewBattleScene,,,,,prefabs/zhandou_tingtailouge,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217,2,2,,1218,3,2,,1219,1,3,,1219,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,54040
82,NewBattleScene,,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1,2,,1220,2,2,,1220,3,2,,1221,1,3,,1222,2,3,TRUE,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,70280
83,NewBattleScene,1470,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223,1,2,,1223,2,2,,1224,3,2,,1225,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,56650
84,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226,1,2,,1226,2,2,,1226,1,3,,1227,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,56650
85,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228,2,2,,1229,3,2,,1230,1,3,,1230,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,56650
86,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231,1,2,,1231,2,2,,1232,1,3,,1233,3,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,56650
87,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234,1,2,,1234,3,2,,1235,2,3,,1236,3,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,58080
88,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237,1,2,,1237,3,2,,1238,2,3,,1239,3,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,58080
89,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240,1,2,,1240,2,2,,1240,3,2,,1241,2,3,TRUE,1242,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,76810
90,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243,1,2,,1243,2,2,,1244,3,2,,1245,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,61870
91,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1246,1,2,,1247,2,2,,1248,3,2,,1249,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,61870
92,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250,1,2,,1250,3,2,,1251,1,3,,1252,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,61870
93,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,2,2,,1254,3,2,,1255,1,3,,1255,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,61870
94,NewBattleScene,,,,,prefabs/zhandou_minzhai,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1256,1,2,,1256,2,2,,1257,3,2,,1258,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,63150
95,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259,1,2,,1259,2,2,,1260,3,2,,1261,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,63150
96,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1262,2,2,,1262,3,2,,1263,1,3,,1264,2,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,63150
97,NewBattleScene,,,,,prefabs/zhandou_jiedaoyewan,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265,1,2,,1265,3,2,,1266,2,2,,1267,2,3,TRUE,1268,3,3,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,82400
98,NewBattleScene,,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,1,2,,1269,3,2,,1269,1,3,,1270,2,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,65480
99,NewBattleScene,,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271,3,2,,1271,2,3,,1271,3,3,,1272,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,65480
100,NewBattleScene,,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273,2,2,,1273,3,2,,1273,2,3,,1274,1,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,65480
101,NewBattleScene,1630,,,,prefabs/zhandou_zoulang1,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,1,2,,1275,1,3,,1276,2,2,,1277,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,66830
102,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278,2,2,,1278,1,3,,1278,2,3,,1279,3,2,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,66830
103,NewBattleScene,,,,,prefabs/zhandou_shangshufudamen,BT_NORMAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1280,3,2,,1281,1,3,,1281,2,3,,1281,3,3,,,,,,,,,,,,,,,,,,,,,,RIGHT_GRIDS_ALL_DEAD,,,,,,,,,,,,,LEFT_GRIDS_ALL_DEAD,,,ROUND_OVER,10,,,,,5,EDOU,800,8,SIDOU,500,68390
