id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
100150,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,城中来了只异兽，白毛黑眼圈，外形惹人喜爱。不过这只异兽貌似受了伤，是否医治呢？,,,,,100151,,,,,,,,,,
100151,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,来历不明的异兽，如果医治，是福是祸呢？,,,OPTIONS,100151,,,,,,,,,,,,,,,,,,,,,,,
100152,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,异兽没有得到收留，离开了城中，粉丝们大为失望。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,100,
100153,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,异兽得到了医治，送给了医馆一大批竹子。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,100,DEC_RESOURCE,FRT_MONEY,25,
100160,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,医馆来了一位来自东夷的大夫，声称掌握一手整形之术，能把东施之颜改为西施之貌，在他们国度，大部分女子都喜好此术。,,,,,100161,,,,,,,,,,
100161,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,此事必然是把双刃剑，处理不好恐怕引起灾祸。,,,OPTIONS,100161,,,,,,,,,,,,,,,,,,,,,,,
100162,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,此人很快消失了，技术也由此失传，医馆之前的投资都浪费了。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_MONEY,50,DEC_RESOURCE,FRT_MATERIAL,50,
100163,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,城中女性趋之若鹜，不过大家容貌变得很难分辨了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,50,ADD_RESOURCE,FRT_LABOUR,100,
100170,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,经过一段时间的苦心研究，整容之术已趋于完善。此事传到皇帝耳中，下圣旨吩咐主人要好生运用。,,,,,100171,,,,,,,,,,
100171,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,既然已经惊动了皇帝，如果处理好了，有助于自己的复仇大业。,,,OPTIONS,100171,,,,,,,,,,,,,,,,,,,,,,,
100172,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,通过对敌国信息的刺探，我们获得了很多宝贵的信息。皇帝非常满意，大大奖赏了主人。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,100,DEC_RESOURCE,FRT_LABOUR,25,
100173,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,民间女性各个貌美如花，皇帝频繁选秀，惹得皇后非常不满。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,100,
100180,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,天有不测风云。近日，城中爆发了鼠疫，一时之间，哀嚎遍野。所幸，我国已经掌握了处理之法，但所需花费不是小数。,,,,,100181,,,,,,,,,,
100181,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,民乃国之根本，但过多的物资消耗恐怕敌国再次进攻。,,,OPTIONS,100181,,,,,,,,,,,,,,,,,,,,,,,
100182,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,虽然投入巨大，但终于根治了鼠疫。百姓顶礼膜拜，给主人竖了神像，号称“除鼠圣人”。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,100,DEC_RESOURCE,FRT_MATERIAL,25,
100183,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,鼠疫没有得到控制，扩散开来，甚至传到了西域，引起了“黑死病事件”。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_LABOUR,25,ADD_RESOURCE,FRT_MATERIAL,100,
100190,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,和邻国一场大战后，城中出现了大量伤兵。如何处理这批伤兵，是个严峻的问题。,,,,,100191,,,,,,,,,,
100191,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如果处理不好，恐引起兵变。但城中物资紧缺，全力处理伤兵，普通百姓就要面临就医难的困境了。,,,OPTIONS,100191,,,,,,,,,,,,,,,,,,,,,,,
100192,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,伤兵受到妥善处理，前线将军感谢主人，亲自送来了从邻国掠夺的物资。但百姓一时怨声载道。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
100193,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不少伤兵没能得到医治，只能运往其他城池。延误了前线战机，皇帝暴怒。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MATERIAL,50,DEC_RESOURCE,FRT_LABOUR,25,
100200,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,之前城中，青龙帮和白虎帮相斗，争夺地盘。一时之间，不少混混都跑来医馆请求救治。,,,,,100201,,,,,,,,,,
100201,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,平时这些混混弄得城中百姓苦不堪言，但医者圣人心，不能差别对待病人。,,,OPTIONS,100201,,,,,,,,,,,,,,,,,,,,,,,
100202,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,不出时日，城中混混销声匿迹了不少。城中顿时安定了不少。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_LABOUR,25,
100203,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,混混们受到了感化，青龙帮和白虎帮握手言和，致力于维护城中安稳。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100210,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,由于发生泥石流，运输药材的商队被困。城中药材紧缺，如果不提价恐会撑不下去。,,,,,100211,,,,,,,,,,
100211,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,这可是两难之选，提价与否，需要主人谨慎。,,,OPTIONS,100211,,,,,,,,,,,,,,,,,,,,,,,
100212,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,很快，药材就被耗光了。但所幸的是，商队放弃其他货物，快马加鞭运送药材，渡过了此次难关。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_MATERIAL,25,ADD_RESOURCE,FRT_LABOUR,100,
100213,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,药材提价后，群众纷纷抱怨看病贵，看病难，屡次上街游行。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
100220,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,最近世道太平，城中人口越来越来，住房越来越贵，在发展下去，恐人满为患。是否推行计划生育措施呢？,,,,,100221,,,,,,,,,,
100221,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,计划生育，治标不治本，但为了渡过眼前难关，不失为一种方法。,,,OPTIONS,100221,,,,,,,,,,,,,,,,,,,,,,,
100222,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,果然，人口的增长暂时延缓了。长远来，貌似还有隐患，但那就等下任城主去考虑吧。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_LABOUR,25,ADD_RESOURCE,FRT_ORDER,75,
100223,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,人口越来越多，城中似乎人满为患。但很快，战乱又发生了，没过多久，人口又稳定下来了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_ORDER,25,
100230,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,又到一年流感季，城中一时之间，喷嚏声此起披伏。医馆人满为患，这样下去，不是一个办法。,,,,,100231,,,,,,,,,,
100231,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,如何处理流感，的确是个难题。,,,OPTIONS,100231,,,,,,,,,,,,,,,,,,,,,,,
100232,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,百姓们收到药物后，果然药到病除。不过这耗去了不少药材。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MATERIAL,25,
100233,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,喷射完成后，病原体得到清除，流感终于控制住了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MONEY,25,
100240,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,城中居然出现了大规模食物中毒，起初只是老幼，后来连健壮男子都不能幸免，此事颇为蹊跷。,,,,,100241,,,,,,,,,,
100241,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,要如何调查此事呢？,,,OPTIONS,100241,,,,,,,,,,,,,,,,,,,,,,,
100242,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,那么就先从水源开始调查。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,30,ADD_RESOURCE,FRT_MONEY,20,
100243,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,那么就先从食物开始调查。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,30,ADD_RESOURCE,FRT_MONEY,20,
100250,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,之前食物中毒事件，调查水源后，经过一系列说不明白的检查，果然从水源中发现了罕见的无色无香之毒。,,,,,100251,,,,,,,,,,
100251,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,此毒不应天上来，但此事，是无意之失，还是有人故意为之呢？,,,OPTIONS,100251,,,,,,,,,,,,,,,,,,,,,,,
100252,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你为了避免麻烦，撒下解药后就此了解此事了。手下人只能在背后碎碎念。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
100253,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,明眼人都知道，此事肯定是有人故意为之，你觉得追查下去。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100260,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,之前水源下毒事件，你一番追查，在水源旁边，发现了一个印着东厂标记的瓶子。你大为吃惊。,,,,,100261,,,,,,,,,,
100261,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,下毒之人貌似来头不小，确定要追查下去么？,,,OPTIONS,100261,,,,,,,,,,,,,,,,,,,,,,,
100262,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你继续追查，终于找到了下毒之人。原来他只是单纯报复社会，东厂的瓶子只是无意中捡到，意图用来蒙混过关。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100263,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你暂时还不想和东厂正面冲突，就此放弃了调查。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
100270,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,之前食物中毒事件，调查食物后，发现城中一个食品作坊，为了赚取黑心钱，居然使用过期的食材。,,,,,100271,,,,,,,,,,
100271,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,看来中毒事件源头就在此了，要如何处理呢？,,,OPTIONS,100271,,,,,,,,,,,,,,,,,,,,,,,
100272,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,百姓纷纷把之前买入的过期食材扔了，并且称赞主人是位干实事的好领导。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_ORDER,75,DEC_RESOURCE,FRT_MATERIAL,25,
100273,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你警告了作坊，并且从黑心商人那拿了一大笔罚金。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_MONEY,75,DEC_RESOURCE,FRT_MATERIAL,25,
100280,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,从西域采购了一大批上好药材，要平价卖给百姓还是高价出售，细水长流呢？,,,,,100281,,,,,,,,,,
100281,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,平价售卖，百姓都能用上好药材。但采购不易，太早买光，就没有存货了。,,,OPTIONS,100281,,,,,,,,,,,,,,,,,,,,,,,
100282,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,百姓都用上了好药材，并且开始嫌弃普通药材了。,,,,,,,,,,,,,,,,,ADD_RESOURCE,FRT_LABOUR,75,DEC_RESOURCE,FRT_MATERIAL,25,
100283,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,百姓看到价格，纷纷批判医馆黑心，一时之间，恶评如潮。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MATERIAL,75,
100290,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,一个富贵人家里的小姐，家里的波斯猫生病了，跑到医馆来，要求大夫帮忙治疗。,,,,,100291,,,,,,,,,,
100291,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,众生平等，不能因为是宠物就不治疗吧？,,,OPTIONS,100291,,,,,,,,,,,,,,,,,,,,,,,
100292,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,你狠下心来，但是波斯猫可怜兮兮的望着你，终于还是败下阵来，治疗了小猫。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
100293,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,治疗成功后，越来越多的人把医馆当宠物医院了。甚至影响到了普通百姓看病。,,,,,,,,,,,,,,,,,DEC_RESOURCE,FRT_ORDER,25,ADD_RESOURCE,FRT_MONEY,75,
