id,name,female_plot,male_plot,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.actions.type,actions.actions.arg,actions.actions.arg,actions.actions.arg,actions.auto,actions.time,next_plot,events.events.type,events.events.arg,events.events.arg,fief_events.events.type,fief_events.events.arg,fief_events.events.arg,lock_option
800023,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,据说苗疆一带经常以毒物入药，如今请到了巫蛊高手，大家一起来观摩一下。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800024,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,盛夏毒虫肆虐，百姓饱受困扰，邀请全国的名医一起商讨解决方案。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800025,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,城内垃圾废物堆积无人清理，为了防止瘟疫滋生，医馆希望邀请大家，组织清扫队前去。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800026,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,名医王显施救八方，获赞无数，途径本地，现邀请大家前来讨论学习。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800027,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有一位赤脚医生坠落山崖，却发现很多名医典籍，回来后希望请大家一同搬运。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800028,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,一农民在山里捡到一只会吐银子的蟾蜍，医馆希望广邀能人，在不杀它的情况下研究原因。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800029,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_HOSPITAL,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,流亡的饥民因误食河豚中毒，病情罕见，希望请到周遭名医一同会诊。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800030,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,耳闻西域的葡萄酒非常美味，偶然所得一些，特邀请诸位前来品鉴。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800031,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆举办了“谁是大胃王”比赛，所有来的人都能免费吃吃吃哦。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800032,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆在门口贴出一联对子，谁能对上，便可畅饮酒品，望大家踊跃尝试。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800033,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆准备写一个菜谱叫作“舌尖上的北魏”，大家可否说出自己最爱的美食呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800034,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“酒香不怕巷子深”，一年一度在巷子里酿酒的比赛又来了，希望能邀请诸位前来参加。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800035,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,听常来喝酒的天师说，今日有“天狗食日”的奇观，大家不来看看吗？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800036,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,月有阴晴圆缺，可这“玉兔捣月”可是不曾见过吧，想看？那就快来啊。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800037,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆的厨子在驴身上裹满了面粉，说是做“驴打滚”，希望大家能前来品尝。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800038,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,‘膏蟹、肉蟹、水蟹’，正直产蟹季节，希望邀请诸位一同参加品蟹大会。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800039,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆成功混合了四种粮食，做出“四粮液”，邀请嗜酒人士前来品鉴。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800040,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,酒馆想邀请大家来品尝“喝不醉的酒”，但酒不醉人为什么不喝水呢？,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800041,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,快入冬了，酒馆做了些腊肉，诸位有兴趣的话可以来买几条。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800042,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,今儿个，甭管是打尖的、听戏的，统统楼上请嘞，费用我们老板全包了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800043,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,人人都赞叹秦淮艳坊，酒馆老板特意请了几位江南美女，给大家陪酒助兴来了。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800044,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,传闻海上渔民有一道“生吃鱼”的名菜，酒馆老板希望能请天下名厨再现此菜。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800045,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“铜锅涮肉究竟是不是火锅？”，老板广邀天下名厨一同探讨这个问题。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800046,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“男人吃辣才能当家！”，见证谁才是最强悍男人的比赛来了，大家快来一睹为快。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800047,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,“有饭不尽，委之空桑，郁结成味”，这便是酒的由来，今日邀请大家来看看美酒是如何做成的。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800048,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,听说有人喝了酒馆的“杜康酒”诗兴大发，写下满墙诗文，快去瞧瞧吧。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800049,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,为了庆祝武松将在六百年后出生，酒馆将举办酒后打虎表演，邀请大家前来观赏。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800050,,,,BACKGROUND,ui/fief/buildInfoBG/FBT_BAR,,,MUSIC,music/nalanyiguan,,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_appear,,ACTOR_ANIMATION,FIEF_MANAGER_ANIMATION,left_disappear,,LIGHT_ACTOR,FIEF_MANAGER_ANIMATION,,,NAME,FIEF_MANAGER_NAME,,,SUBTITLE,有诗云“公孙剑伎皆神奇”，酒馆请来公孙氏，用剑舞给大家助兴。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
