id,name,slot,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,multi_step_damages.pttids,multi_step_damages.weight,damage_type,target_find.target_grids,target_find.target_select,target_find.target_filters.target_filters.type,target_find.target_filters.target_filters.arg,target_find.target_filters.target_filters.type,target_find.target_filters.target_filters.arg,target_find.target_sort,target_find.max_target,target_find.target_is_grid,opacity,speed,type,time,icon,scale,cd,default_cd,on_cast_self.pttid,on_cast_self.caster,on_cast_self.target,on_cast_self.pttid,on_cast_self.caster,on_cast_self.target,on_cast.pttid,on_cast.caster,on_cast.target,on_cast.pttid,on_cast.caster,on_cast.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,on_hit.pttid,on_hit.caster,on_hit.target,tags,tags,special_lens,cast_effect.stitching_effect,cast_effect.effect,cast_effect.unflipped_over,cast_effect.create_in_center,cast_effect.forever,cast_effect.stitching_effect,cast_effect.effect,cast_effect.unflipped_over,cast_effect.create_in_center,cast_effect.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_down.stitching_effect,cast_effect_down.effect,cast_effect_down.unflipped_over,cast_effect_down.create_in_center,cast_effect_down.forever,cast_effect_ctr.stitching_effect,cast_effect_ctr.effect,cast_effect_ctr.unflipped_over,cast_effect_ctr.create_in_center,cast_effect_ctr.forever,cast_attack_effect.stitching_effect,cast_attack_effect.effect,cast_attack_effect.unflipped_over,cast_attack_effect.create_in_center,cast_attack_effect.forever,target_effect.stitching_effect,target_effect.effect,target_effect.unflipped_over,target_effect.create_in_center,target_effect.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_down.stitching_effect,target_effect_down.effect,target_effect_down.unflipped_over,target_effect_down.create_in_center,target_effect_down.forever,target_effect_ctr.stitching_effect,target_effect_ctr.effect,target_effect_ctr.unflipped_over,target_effect_ctr.create_in_center,target_effect_ctr.forever,cast_anim,special_sound,name_sound,attack_sound,hit_sound,value,factor,level,levelup_skill,levelup_conditions.conditions.type,levelup_conditions.conditions.arg,levelup_conditions.conditions.arg,unlock_conditions.conditions.type,unlock_conditions.conditions.arg,unite_skill.dps,unite_skill.tank,unite_skill.assist,desc,zhanli
50307,月影星楼,2,,,,,,,,,,,,,PHYSICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/yueyingxinglou,1,2,0,,,,,,,,,,5030701,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,BENEFICIAL,DEFENCE,,,newskills/effect_0144u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0144u,,,,,,,,,True,newskills/effect_hit_0231u,,,,True,newskills/effect_hit_0231d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0231u,,,,attack,,,,,0,0,3,,,,,,,,,,{normal-color}使所有己方全体本回合受到的伤害降低{green-color}30%{normal-color}，持续2回合,
50311,寒木春华,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/hanmuchunhua,1,2,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,DEFENCE,,,newskills/effect_0142u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0142u,,,,,,,,,True,newskills/effect_hit_0206u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0206u,,,,attack,,,,soundeffects/hanmuchunhua_sk,0,1200,1,50309,,,,,,,,,{normal-color}攻击敌方指定横排，造成{green-color}120%{normal-color}的{purple-color}法术伤害{normal-color},
50309,寒木春华,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/hanmuchunhua,1,2,0,5030901,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,DEFENCE,,,newskills/effect_0142u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0142u,,,,,,,,,True,newskills/effect_hit_0206u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0206u,,,,attack,,,,soundeffects/hanmuchunhua_sk,0,1200,2,503091,,,,,,,,,{normal-color}攻击敌方指定横排，造成{green-color}120%{normal-color}的{purple-color}法术伤害{normal-color}，并且使自身所在横排防御提高{green-color}10%{normal-color},
50310,fang21,,,,,,,,,,,,,,PHYSICAL,ALLY,SAME_ROW,ALIVE,,,,,,,,,,2,sprites/skill/hanmuchunhua,1,0,,,,,,,,5031001,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1100,0,,,,,,,,,,,
503091,寒木春华,2,,,,,,,,,,,,,MAGICAL,ENEMY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/hanmuchunhua,1,2,0,50309011,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,DEFENCE,,,newskills/effect_0142u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_0142u,,,,,,,,,True,newskills/effect_hit_0206u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0206u,,,,attack,,,,soundeffects/hanmuchunhua_sk,0,1560,3,,,,,,,,,,{normal-color}攻击敌方指定横排，造成{green-color}156%{normal-color}的{purple-color}法术伤害{normal-color}，并且使自身所在横排防御提高{green-color}10%{normal-color},
503101,fang21,,,,,,,,,,,,,,PHYSICAL,ALLY,SAME_ROW,ALIVE,,,,,,,,,,2,sprites/skill/hanmuchunhua,1,0,,,,,,,,50310011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1100,0,,,,,,,,,,,
50408,日月重光,2,,,,,,,,,,,,,MAGICAL,ALLY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/riyuechongguang,1,2,0,,,,,,,5040801,SKILL_CASTER,SKILL_CASTER,5040802,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,BENEFICIAL,DEFENCE,,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_c0123u,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0200u,,,,,,,,,,newskills/effect_hit_0200d,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0200u,,,,attack,,,,soundeffects/riyuechongguang_sk,0,0,1,504081,,,,,,,,,{normal-color}替横排目标承受{green-color}20%{normal-color}的{purple-color}法术伤害{normal-color}（不包括自身），持续1回合,
504081,日月重光,2,,,,,,,,,,,,,MAGICAL,ALLY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/riyuechongguang,1,2,0,,,,,,,5040801,SKILL_CASTER,SKILL_CASTER,50408021,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,BENEFICIAL,DEFENCE,,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_c0123u,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0200u,,,,,,,,,,newskills/effect_hit_0200d,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0200u,,,,attack,,,,soundeffects/riyuechongguang_sk,0,0,2,504082,,,,,,,,,{normal-color}替横排目标承受{green-color}20%{normal-color}的{purple-color}法术伤害{normal-color}（不包括自身），持续2回合,
504082,日月重光,2,,,,,,,,,,,,,MAGICAL,ALLY,ROW,ALIVE,,,,,,,,,,2,sprites/skill/riyuechongguang,1,2,0,,,,,,,5040801,SKILL_CASTER,SKILL_CASTER,50408022,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,BENEFICIAL,DEFENCE,,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_c0123u,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0200u,,,,,,,,,,newskills/effect_hit_0200d,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0200u,,,,attack,,,,soundeffects/riyuechongguang_sk,0,0,3,,,,,,,,,,{normal-color}替横排目标承受{green-color}30%{normal-color}的{purple-color}法术伤害{normal-color}（不包括自身），持续2回合,
50208,戈矛成林,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,2,sprites/skill/gechenyushu,1,0,0,,,,,,,5020801,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,,,,BELONG_PASSIVE,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,502081,,,,,,,,,{normal-color}场上每个活着的伙伴会使自身造成的伤害提高{green-color}2.5%{normal-color},
50218,gongpassive1,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,5021801,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
50228,gongpassive2,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,5022801,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
502081,戈矛成林,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,2,sprites/skill/gechenyushu,1,0,0,,,,,,,50208011,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,,,,BELONG_PASSIVE,ATTACK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,{normal-color}场上每个活着的伙伴会使自身造成的伤害提高{green-color}5%{normal-color},
502181,gongpassive1,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,50218011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
502281,gongpassive2,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,50228011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
50209,风去无花,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,2,sprites/skill/lunonghuashou,1,0,0,,,,,,,5020901,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,,,,BELONG_PASSIVE,DEFENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,502091,,,,,,,,,{normal-color}场上每个活着的伙伴会使自身受到的伤害降低{green-color}2.5%{normal-color},
50219,fangpassive1,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,5021901,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
50229,fangpassive2,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,5022901,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
502091,风去无花,3,,,,,,,,,,,,,MAGICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,2,sprites/skill/lunonghuashou,1,0,0,,,,,,,50209011,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,,,,BELONG_PASSIVE,DEFENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,{normal-color}场上每个活着的伙伴会使自身受到的伤害降低{green-color}5%{normal-color},
502191,fangpassive1,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,50219011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
502291,fangpassive2,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,50229011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
50210,战意纵横,3,,,,,,,,,,,,,MAGICAL,ALLY,SAME_CROSS,ALIVE,,,,,,,,,PASSIVE,2,sprites/skill/miaoshourenxin,1,0,0,,,,,,,5021001,SKILL_CASTER,SKILL_TARGET,5021002,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,BELONG_PASSIVE,ASSIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,502101,,,,,,,,,{normal-color}以自身为中心的十字范围，造成的伤害提高{green-color}2%{normal-color}，受到的伤害降低{green-color}2%{normal-color},
50211,fupassive1,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,5021101,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,ASSIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
502101,战意纵横,3,,,,,,,,,,,,,MAGICAL,ALLY,SAME_CROSS,ALIVE,,,,,,,,,PASSIVE,2,sprites/skill/miaoshourenxin,1,0,0,,,,,,,50210011,SKILL_CASTER,SKILL_TARGET,50210021,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,BELONG_PASSIVE,ASSIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,{normal-color}以自身为中心的十字范围，造成的伤害提高{green-color}4%{normal-color}，受到的伤害降低{green-color}4%{normal-color},
502111,fupassive1,,,,,,,,,,,,,,MAGICAL,ALLY,ALL,ALIVE,,,,,,,,,,2,sprites/skill/jinshengyurun,1,0,,,,,,,,50211011,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,ASSIST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3000,0,,,,,,,,,,,
10301,流星,1,1,400,1,600,,,,,,,,,PHYSICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_liuxing,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0034u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/wulipugong_sk,0,880,1,10307,,,,,,,,,{normal-color}攻击指定目标，造成{green-color}88%{normal-color}的{red-color}物理伤害{normal-color},
10307,流星,1,1,400,1,600,,,,,,,,,PHYSICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_liuxing,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,1030101,SKILL_CASTER,SKILL_CASTER,,,,,,,DAMAGE,,,,newskills/effect_0180u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0034u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,,soundeffects/wulipugong_sk,0,880,2,,,,,,,,,,{normal-color}攻击指定目标，造成{green-color}88%{normal-color}的{red-color}物理伤害{normal-color}，目标受到的治疗效果下降{green-color}40%{normal-color}，持续两回合,
10308,银光落刃,2,1,250,1,350,1,400,1,0,,,,,PHYSICAL,ENEMY,SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_huanyingsanshi,1,2,3,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0141u,,,,,,,,,,newskills/effect_0141d,,,,,,,,,,,,,,,newskills/pre_camera_0141u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0229u,,,,,,,,,,newskills/effect_hit_0229d,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0229u,,,,attack,,soundeffects/liminde_skill,soundeffects/liminde2_sk_1,soundeffects/liminde2_sk_2,0,2200,1,10302,,,,,,40302,40301,40303,{normal-color}攻击指定目标，造成{green-color}220%{normal-color}的{red-color}物理伤害{normal-color},
10302,银光落刃,2,1,250,1,350,1,400,1,0,,,,,PHYSICAL,ENEMY,SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_huanyingsanshi,1,2,3,,,,,,,1030201,SKILL_CASTER,SKILL_CASTER,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0141u,,,,,,,,,,newskills/effect_0141d,,,,,,,,,,,,,,,newskills/pre_camera_0141u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0229u,,,,,,,,,,newskills/effect_hit_0229d,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0229u,,,,attack,,soundeffects/liminde_skill,soundeffects/liminde2_sk_1,soundeffects/liminde2_sk_2,0,2450,2,103021,,,,,,40302,40301,40303,{normal-color}攻击指定目标，造成{green-color}245%{normal-color}的{red-color}物理伤害{normal-color}，本次暴击率提高{green-color}20%{normal-color},
103021,银光落刃,2,1,250,1,350,1,400,1,0,,,,,PHYSICAL,ENEMY,SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_huanyingsanshi,1,2,0,,,,,,,10302011,SKILL_CASTER,SKILL_CASTER,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0141u,,,,,,,,,,newskills/effect_0141d,,,,,,,,,,,,,,,newskills/pre_camera_0141u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0229u,,,,,,,,,,newskills/effect_hit_0229d,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0229u,,,,attack,,soundeffects/liminde_skill,soundeffects/liminde2_sk_1,soundeffects/liminde2_sk_2,0,2450,3,103022,,,,,,40302,40301,40303,{normal-color}攻击指定目标，造成{green-color}245%{normal-color}的{red-color}物理伤害{normal-color}，本次暴击率提高{green-color}20%{normal-color},
103022,银光落刃,2,1,250,1,350,1,400,1,0,,,,,PHYSICAL,ENEMY,SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_huanyingsanshi,1,1,0,,,,,,,10302012,SKILL_CASTER,SKILL_CASTER,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,True,,newskills/effect_0141u,,,,,,,,,,newskills/effect_0141d,,,,,,,,,,,,,,,newskills/pre_camera_0141u,,,,,newskills/effect_0118u,,,,,newskills/effect_hit_0229u,,,,,,,,,,newskills/effect_hit_0229d,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0229u,,,,attack,,soundeffects/liminde_skill,soundeffects/liminde2_sk_1,soundeffects/liminde2_sk_2,0,2450,4,,,,,,,40302,40301,40303,{normal-color}攻击指定目标，造成{green-color}245%{normal-color}的{red-color}物理伤害{normal-color}，本次暴击率提高{green-color}20%{normal-color},
10306,剑气箫心,3,,,,,,,,,,,,,PHYSICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,,sprites/skill/jineng_jianqixiaoxin,1,1,,,,,,,,1030601,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,103061,,,,,,,,,{normal-color}暴击时，有{green-color}25%{normal-color}的几率获得一次额外的行动机会,
103061,剑气箫心,3,,,,,,,,,,,,,PHYSICAL,ALLY,SINGLE,SELF,,,,,,,,,PASSIVE,,sprites/skill/jineng_jianqixiaoxin,1,1,,,,,,,,10306011,SKILL_CASTER,SKILL_CASTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_3100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,,,,,,,,,,{normal-color}暴击时，有{green-color}50%{normal-color}的几率获得一次额外的行动机会,
10101,流波,1,1,250,1,350,1,400,,,,,,,PHYSICAL,ENEMY,FRONT_SINGLE,ALIVE,,,,,,,,,,2,sprites/skill/jineng_liubo,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_c0123u,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0079u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,soundeffects/tuobajun1_sk,,0,950,1,10107,,,,,,,,,{normal-color}攻击对方前方单体目标，造成{green-color}95%{normal-color}的{red-color}物理伤害{normal-color},
10107,流波,1,1,250,1,350,1,400,,,,,,,PHYSICAL,ENEMY,BACK_SINGLE,ALIVE,,,,,,,,,,2,sprites/skill/jineng_liubo,1,0,0,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,DAMAGE,,,,newskills/effect_0014u,,,,,,,,,,,,,,,,,,,,,,,,,newskills/pre_camera_c0123u,,,,,newskills/effect_0126u,,,,,newskills/effect_hit_0079u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,attack,,,soundeffects/tuobajun1_sk,,0,1100,2,,,,,,,,,,{normal-color}攻击对方末位角色造成{green-color}110%{normal-color}的{red-color}物理伤害{normal-color},
10102,凤啸九天,2,,,,,,,,,,,,,PHYSICAL,ENEMY,SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_fengxiaojiutian,1,3,4,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,1010201,SKILL_CASTER,SKILL_CASTER,,,,,,,DAMAGE,,True,,newskills/effect_0128u,,,,,,,,,,newskills/effect_0128d,,,,,,,,,,,,,,,newskills/pre_camera_0128u,,,,,,,,,,newskills/effect_hit_0156u,,,,,newskills/effect_hit_0156d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0156u,,True,,attack,,soundeffects/tuobajun_skill,soundeffects/tuobajun2_sk_1,soundeffects/tuobajun2_sk_2,0,1360,1,101021,,,,,,40104,40101,40106,{normal-color}攻击敌方指定单体，造成{green-color}136%{normal-color}{red-color}物理伤害{normal-color}，并对全体目标造成{green-color}68%{normal-color}的{red-color}物理伤害{normal-color}，并且{green-color}15%{normal-color}几率附带灼烧效果,
10103,03skill2,,1,100,1,150,1,200,1,250,1,300,1,0,PHYSICAL,ENEMY,ALL,ALIVE,,,,,,,,,,,sprites/skill/jineng_fengxiaojiutian,1,0,,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,1010301,SKILL_CASTER,SKILL_TARGET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_hit_0155u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,680,0,,,,,,,,,,,
101021,凤啸九天,2,,,,,,,,,,,,,PHYSICAL,ENEMY,SINGLE,ALIVE,,,,,,,,,,,sprites/skill/jineng_fengxiaojiutian,1,3,4,,,,,,,,,,,,,1,SKILL_CASTER,SKILL_TARGET,10102011,SKILL_CASTER,SKILL_CASTER,,,,,,,DAMAGE,,True,,newskills/effect_0128u,,,,,,,,,,newskills/effect_0128d,,,,,,,,,,,,,,,newskills/pre_camera_0128u,,,,,,,,,,newskills/effect_hit_0156u,,,,,newskills/effect_hit_0156d,,,,,,,,,,,,,,,,,,,,,,,,,newskills/effect_camera_0156u,,True,,attack,,soundeffects/tuobajun_skill,soundeffects/tuobajun2_sk_1,soundeffects/tuobajun2_sk_2,0,1360,2,101022,,,,,,40104,40101,40106,{normal-color}攻击敌方指定单体，造成{green-color}136%{normal-color}{red-color}物理伤害{normal-color}，并对全体目标造成{green-color}68%{normal-color}的{red-color}物理伤害{normal-color}，并且{green-color}30%{normal-color}几率附带灼烧效果,
