id,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg,options.content,options.plot_pttid,options.conditions.conditions.type,options.conditions.conditions.arg,options.conditions.conditions.arg,options.events.events.type,options.events.events.arg,options.events.events.arg,options.fief_events.events.type,options.fief_events.events.arg,options.fief_events.events.arg,options.battle.pttid,options.battle.origin,options.battle.win_events.events.type,options.battle.win_events.events.arg,options.battle.win_events.events.arg,options.battle.win_plot,options.battle.lose_events.events.type,options.battle.lose_events.events.arg,options.battle.lose_events.events.arg,options.battle.lose_plot,options.appearance.sprite,options.appearance.spine,options.appearance.position.x,options.appearance.position.y,options.plot_events.events.type,options.plot_events.events.arg,options.unlock_conditions.conditions.type,options.unlock_conditions.conditions.arg,options.unlock_conditions.conditions.arg
100771,举办,100772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不举办,100773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100781,禀报,100782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不禀报,100783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100791,派人远处射箭，将其射死,100792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,门口放火，用烟熏,100793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100801,更换矿洞,100802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,改成探险场所,100803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100811,加强工人安全意识,100812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,增加工人保护装备,100813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100821,先把铁矿运上来,100822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,先将人运上来,100823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100831,停工前每人搜身,100832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,根据丢失情况排查,100833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100841,鼓励大家努力工作,100842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,补发之前欠下的薪水,100843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200102,青玉司南佩,200103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,碧玉滕花佩,200104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,凤尾玛瑙佩,200105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200201,酬,200202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,卅,200203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,洒,200204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210101,出声提醒,210102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,假装没看见,210103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210106,继续往前走,210107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,非礼勿视，离开池塘,210108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101001,赦免,101002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,增加监狱规模,101003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101021,加大刑罚,101022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,无为而治,101023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101031,实施酷刑,101032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不予采用,101033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101041,建立分区牢房,101042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保持原样,101043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101051,张贴布告，提醒百姓,101052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,为来往商户提供保护,101053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101061,派细作混进去,101062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,派人将他们一网打尽,101063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101071,广发聘书通告,101072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安排更多的捕快巡逻,101073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101081,允许入城治疗。,101082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不准进入,101083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101091,高调送回王子,101092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,接收酬谢,101093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101101,不推迟,101102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,推迟,101103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101111,征兵,101112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不征兵,101113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101121,先保护财物,101122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,先扑灭大火,101123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101131,趁黑夜突袭敌方,101132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,固守城池,101133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101141,乘胜追击,101142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,穷寇莫追,101143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101151,斩草除根,101152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,放了这些孩子,101153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101161,拒绝,101162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,签订,101163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101171,接收他们,101172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驱赶他们,101173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101181,在城外建立流民安置处,101182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安排他们做劳力工作,101183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101191,征兵,101192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,等待救援,101193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101201,实施,101202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不实施,101203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101211,援助百姓,101212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保护物资,101213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101221,出售,101222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,拒绝,101223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101231,开仓放粮,101232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,把饥民安置到别的城邦。,101233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101241,分给士兵,101242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,分给百姓,101243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101251,少量士兵,101252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,调动军队,101253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101261,增加俸禄,101262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不增加,101263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101271,防止坏人逃跑,101272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,疏散百姓,101273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101281,派兵攻打山贼,101282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,设计引山贼出动,101283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101291,不杀不足平民愤,101292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,询问宝藏,101293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101301,向商户收取,101302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,向百姓收取,101303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102001,严惩酗酒闹事者,102002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,颁布限酒令,102003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102021,莫谈国事,102022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,抓捕散布谣言者,102023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102031,限量出售好酒,102032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,提高酒的价格,102033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102041,进一些来卖,102042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不理睬,102043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102051,招个厨子,102052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,改进食谱,102053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102061,赔钱认错,102062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,拒不赔钱,102063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102071,明令禁止,102072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,观察一下,102073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102081,延后打烊时间,102082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,教育一些老酒鬼,102083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102091,解雇小二,102092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,给小二锻炼的机会,102093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102101,不安排,102102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,安排,102103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102111,装修,102112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不装修,102113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102121,做一些促销活动,102122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,提供更好的招待,102123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102131,安排专人要账,102132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,禁止赊账,102133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102141,偶尔施舍一下,102142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驱赶乞丐,102143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102151,帮助大房,102152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帮助掌柜,102153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102161,年轻有活力的,102162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,年老精明的,102163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102171,柳借清风入草堂,102172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,月伴浮云寻梦人,102173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102181,远山碧树开花落,102182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,淡烟疏柳微风去,102183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102191,月色斟来酒醉多,102192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,明月凝寒色起来,102193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102201,春风伫看水流觞,102202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,春风润念尽流觞,102203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102211,大漠孤烟翠竹清,102212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,古道西风冷月幽,102213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102221,因有好风万里来,102222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,乃有清风半夜来,102223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102231,长亭风雨话沧桑,102232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,空山明月笑红尘,102233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102241,把酒临风月不分,102242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,把酒吟诗月慢行,102243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102251,相随杨柳解千愁,102252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,思成闲士入三清,102253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102261,偷偷买一些,102262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,举报,102263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102271,收留他,102272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,送走,102273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102281,把他赶走,102282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,仔细调查,102283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102291,调动官差,102292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,把酒偷回来,102293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102301,在院中挖一口井，并常备水缸。,102302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,颁发防火通告,102303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103001,支持,103002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不支持,103003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103021,采购,103022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不采购,103023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103031,派专人去安排,103032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,驱赶,103033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103041,支持,103042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不支持,103043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103051,抄家,103052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,抓进牢里,103053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103061,降低税收,103062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,降低物价,103063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103071,我怀疑是贪污,103072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,自我检讨,103073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103081,限购,103082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,放任自由,103083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103091,将奸商抓起来,103092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,官方定价,103093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103101,抓起来,103102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,在街上设立岗哨,103103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103111,为他们安排新摊位,103112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不能留,103113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103121,开仓放粮,103122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,低价将粮食卖给粮铺,103123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103131,拍卖,103132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,留下来,103133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103141,粗犷大度型,103142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,精打细算型,103143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103151,不支持,103152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,支持,103153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103161,提供工作岗位,103162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,免费发粮,103163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103171,张灯结彩,103172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,正常迎接,103173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103181,建议发展农业,103182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建议发展纺织业,103183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103191,救助无家可归的老人,103192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,建立粥铺施粥,103193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103201,不帮助,103202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,帮助,103203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103211,高利息借款,103212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,低利息借贷,103213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103221,走水路,103222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,走官道,103223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103231,将贩子抓起来,103232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,找到生产的源头,103233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103241,骑驴过去,103242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,用马车,103243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103251,每家自己清理,103252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,定期检查,103253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103261,加价售卖,103262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,低价出售,103263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103271,为他们送去粮食,103272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,为他们送去祝福,103273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103281,让商户自行防盗,103282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雇佣专人看守,103283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103291,出售,103292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不出售,103293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103301,张贴告示招人,103302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,让犯人帮忙,103303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104001,提高俸禄,104002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不加俸禄,104003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104021,给自己竖立一个全金雕像,104022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,用金矿换取军备,104023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104031,切开矿石一看究竟,104032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赶紧派人移走,104033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104041,切开矿石一看究竟,104042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,赶紧派人移走,104043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104051,每人定量完成,104052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,增加薪酬鼓励生产,104053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104061,设置绿豆汤等冷饮,104062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,缩短工时,104063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104071,继续往前挖,104072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不往前挖,104073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104081,继续往前挖,104082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,不往前挖,104083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104091,先救人,104092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,找水晶矿,104093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
